id,origin,cs,power,destination,path
3052,1,1,120,7,"[1, 4, 16, 20]"
3053,19,15,120,22,"[57, 46]"
3054,19,20,120,22,"[59, 63]"
3055,20,20,50,9,"[60, 55, 48, 26]"
3056,16,5,120,5,"[47, 19, 15]"
3057,16,11,120,8,"[48, 27, 32, 29, 47]"
3058,19,1,120,10,"[58, 52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
3059,3,15,120,15,"[7, 37, 39, 75, 65, 67]"
3060,21,20,120,20,[64]
3061,16,1,120,8,"[47, 19, 14, 3, 1, 4, 16]"
3062,23,11,120,22,"[71, 40, 34, 41, 46]"
3063,17,13,120,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
3064,16,1,120,22,"[47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
3065,17,1,120,24,"[52, 47, 19, 14, 3, 2, 7, 37, 39]"
3066,4,13,120,10,"[8, 7, 37, 38, 36, 32]"
3067,10,20,120,22,"[29, 50, 56, 63]"
3068,22,15,120,17,"[67, 45, 58]"
3069,22,5,120,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
3070,16,11,120,8,"[48, 27, 32, 29, 47]"
3071,16,1,120,7,"[47, 19, 14, 3, 1, 4, 16, 20]"
3072,6,15,120,8,"[16, 22, 49, 53, 57, 45, 58, 52, 47]"
3073,10,20,120,22,"[29, 50, 56, 63]"
3074,16,13,120,17,"[48, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
3075,4,20,120,19,"[9, 12, 16, 20, 18, 56, 61]"
3076,9,5,120,5,[23]
3077,9,1,120,23,"[23, 11, 8, 5, 2, 7, 37, 39, 76]"
3078,23,13,120,24,"[73, 74, 39]"
3079,10,15,120,15,[28]
3080,15,15,120,10,[43]
3081,16,1,120,22,"[47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
3082,23,11,120,11,"[71, 40]"
3083,15,15,50,2,"[45, 58, 52, 47, 19, 14]"
3084,20,20,120,22,[63]
3085,2,1,120,12,"[3, 2, 7]"
3086,16,1,120,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
3087,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
3088,9,1,120,1,"[23, 11, 8, 5]"
3089,14,13,120,10,"[42, 73, 74, 38, 36, 32]"
3090,16,5,120,10,"[47, 19, 15, 13, 25]"
3091,16,11,120,11,"[48, 27]"
3092,6,1,120,2,"[14, 3, 1]"
3093,13,13,50,16,"[38, 36, 32, 29]"
3094,8,1,120,12,"[19, 14, 3, 2, 7]"
3095,19,13,120,17,"[57, 46, 69, 66, 74, 39, 75, 65, 67, 45, 58]"
3096,15,15,50,10,[43]
3097,15,15,50,22,[46]
3098,11,11,120,18,"[32, 29, 50]"
3099,10,20,120,9,"[29, 50, 56, 60, 55, 48, 26]"
3100,15,15,50,8,"[45, 58, 52, 47]"
3101,8,20,120,6,"[20, 18, 56, 60, 54, 17, 19]"
3102,7,15,120,10,"[18, 55, 49, 53, 57, 43]"
3103,18,11,120,7,"[55, 48, 27, 32, 29, 50, 54]"
3104,19,13,120,7,"[57, 46, 69, 66, 74, 39, 75, 64, 60, 54]"
3105,16,5,120,10,"[47, 19, 15, 13, 25]"
3106,12,11,120,24,"[36, 34, 42, 73]"
3107,16,1,120,9,"[47, 19, 14, 3, 2, 6, 9, 13]"
3108,12,15,120,18,"[37, 39, 75, 65, 67, 45, 58, 52, 50]"
3109,23,11,120,8,"[71, 40, 32, 29, 47]"
3110,15,15,50,11,"[44, 40]"
3111,14,11,120,11,[40]
3112,10,1,120,9,"[26, 23, 11, 8, 5, 2, 6, 9, 13]"
3113,16,5,120,10,"[47, 19, 15, 13, 25]"
3114,21,5,120,12,"[65, 67, 43, 26, 23, 11, 8, 7]"
3115,22,11,120,14,"[67, 44, 40, 34]"
3116,22,20,120,20,[68]
3117,16,1,120,3,"[47, 19, 14, 3, 2]"
3118,3,5,120,17,"[6, 9, 12, 16, 22, 49]"
3119,2,5,120,8,"[4, 15, 12, 16]"
3120,13,13,120,12,[38]
3121,10,15,120,15,[28]
3122,17,13,120,22,"[53, 57, 46, 69, 66, 74, 39, 75, 65]"
3123,16,15,120,19,"[49, 53, 57, 45]"
3124,11,11,120,23,"[34, 42]"
3125,12,13,120,3,"[37, 38, 35]"
3126,22,5,120,23,"[67, 43, 26, 23, 11, 10, 34, 42]"
3127,8,1,120,1,"[19, 14, 3]"
3128,9,1,120,10,"[23, 11, 8, 5, 2, 6, 9, 13, 25]"
3129,10,11,120,12,"[27, 33]"
3130,22,5,120,19,"[67, 43, 26, 23, 12, 16, 22, 49, 53]"
3131,13,13,120,1,"[38, 35, 5]"
3132,16,11,120,19,"[48, 27, 34, 41, 45]"
3133,4,5,120,18,"[9, 12, 16, 20, 18]"
3134,1,1,120,10,"[2, 6, 9, 13, 25]"
3135,22,20,120,20,[68]
3136,9,1,120,14,"[23, 11, 8, 5, 2, 7, 36, 34]"
3137,5,5,120,12,"[11, 8, 7]"
3138,19,1,120,12,"[58, 52, 47, 19, 14, 3, 2, 7]"
3139,1,1,50,17,"[1, 4, 16, 22, 49]"
3140,22,11,120,9,"[67, 44, 40, 32, 26]"
3141,9,5,120,18,"[23, 12, 16, 20, 18]"
3142,11,11,50,10,[32]
3143,14,11,120,11,[40]
3144,15,15,50,10,[43]
3145,7,5,120,10,"[17, 19, 15, 13, 25]"
3146,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
3147,12,1,120,23,"[35, 5, 2, 7, 37, 39, 76]"
3148,10,13,120,13,"[27, 33, 37]"
3149,10,11,120,6,"[27, 31, 9, 12]"
3150,20,20,120,23,"[63, 70]"
3151,13,13,120,21,"[39, 75]"
3152,23,5,120,17,"[71, 40, 31, 9, 12, 16, 22, 49]"
3153,16,1,120,21,"[47, 19, 14, 3, 2, 7, 37, 39, 75]"
3154,11,11,50,20,"[32, 29, 50, 56]"
3155,19,20,120,17,"[59, 61, 58]"
3156,12,1,120,23,"[35, 5, 2, 7, 37, 39, 76]"
3157,6,5,120,3,"[15, 11, 8]"
3158,12,13,120,16,"[37, 38, 36, 32, 29]"
3159,2,11,120,9,"[4, 15, 11, 10, 32, 26]"
3160,22,1,120,17,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22, 49]"
3161,14,13,120,22,"[42, 73, 74, 39, 75, 65]"
3162,9,1,120,22,"[23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
3163,17,5,120,5,"[52, 47, 19, 15]"
3164,8,5,120,17,"[19, 15, 12, 16, 22, 49]"
3165,15,15,50,17,"[45, 58]"
3166,8,11,120,3,"[22, 48, 27, 33, 35]"
3167,22,1,120,12,"[69, 66, 74, 38, 35, 5, 2, 7]"
3168,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
3169,17,13,120,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
3170,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
3171,8,1,120,10,"[19, 14, 3, 2, 6, 9, 13, 25]"
3172,22,1,120,1,"[69, 66, 74, 38, 35, 5]"
3173,15,15,50,20,"[45, 59]"
3174,12,5,120,4,"[35, 6, 9, 11]"
3175,16,13,120,9,"[48, 27, 33, 37, 38, 36, 32, 26]"
3176,22,1,120,2,"[69, 66, 74, 38, 35, 5, 1]"
3177,5,5,50,9,[13]
3178,11,11,120,15,"[34, 41]"
3179,16,20,120,7,"[50, 56, 60, 54]"
3180,7,20,120,20,"[18, 56]"
3181,15,15,120,20,"[45, 59]"
3182,11,11,120,24,"[34, 42, 73]"
3183,20,20,50,6,"[60, 54, 17, 19]"
3184,4,1,120,1,"[8, 5]"
3185,15,15,50,8,"[45, 58, 52, 47]"
3186,11,11,50,7,"[32, 29, 50, 54]"
3187,15,15,50,22,[46]
3188,3,1,120,7,"[5, 1, 4, 16, 20]"
3189,14,13,120,23,"[42, 73, 74, 39, 76]"
3190,1,1,120,15,"[2, 6, 10, 34, 41]"
3191,13,13,120,12,[38]
3192,19,13,120,17,"[57, 46, 69, 66, 74, 39, 75, 65, 67, 45, 58]"
3193,14,15,120,15,[41]
3194,13,13,50,3,"[38, 35]"
3195,22,1,120,17,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22, 49]"
3196,4,20,120,20,"[9, 12, 16, 20, 18, 56]"
3197,20,20,50,21,[62]
3198,17,15,120,15,"[53, 57]"
3199,22,13,120,21,"[69, 66, 74, 39, 75]"
3200,15,15,50,22,[46]
3201,2,11,120,11,"[4, 15, 11, 10]"
3202,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
3203,10,13,120,23,"[27, 33, 37, 39, 76]"
3204,15,15,120,21,"[46, 69]"
3205,10,1,120,24,"[26, 23, 11, 8, 5, 2, 7, 37, 39]"
3206,14,11,120,10,"[40, 32]"
3207,15,15,50,1,"[44, 40, 31, 8, 5]"
3208,16,11,120,11,"[48, 27]"
3209,13,13,50,8,"[38, 35, 6, 9, 12, 16]"
3210,6,13,120,10,"[15, 11, 8, 7, 37, 38, 36, 32]"
3211,10,15,120,12,"[28, 46, 69, 66, 74, 38]"
3212,17,15,120,8,"[53, 57, 45, 58, 52, 47]"
3213,10,11,120,16,"[27, 32, 29]"
3214,10,5,120,8,"[26, 23, 12, 16]"
3215,9,15,120,15,"[25, 28]"
3216,23,5,120,10,"[71, 40, 31, 9, 13, 25]"
3217,11,11,120,23,"[34, 42]"
3218,20,20,50,1,"[60, 54, 17, 19, 14, 3]"
4494,19,20,120,20,[59]
4495,6,15,120,19,"[16, 22, 49, 53, 57, 45]"
4496,4,5,50,5,[9]
4497,4,1,120,1,"[8, 5]"
4498,16,1,120,4,"[47, 19, 14, 3, 2, 6]"
4499,5,5,120,16,"[12, 16, 22]"
4500,13,13,120,11,"[38, 36]"
4501,17,1,120,22,"[52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
4502,17,15,120,10,"[53, 57, 43]"
4503,16,20,120,7,"[50, 56, 60, 54]"
4504,16,13,50,8,"[48, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
4505,9,11,50,11,"[25, 27]"
4506,9,15,120,4,"[25, 28, 44, 40, 31]"
4507,21,15,120,14,"[65, 67, 44]"
4508,21,1,120,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
4509,6,13,50,13,"[15, 11, 8, 7, 37]"
4510,17,20,120,14,"[53, 59, 61, 57, 44]"
4511,14,15,120,22,"[41, 46]"
4512,13,13,120,12,[38]
4513,17,15,120,15,"[53, 57]"
4514,10,13,50,18,"[27, 33, 37, 39, 75, 64, 60]"
4515,20,20,120,9,"[60, 55, 48, 26]"
4516,16,20,120,20,"[50, 56]"
4517,21,1,120,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
4518,14,20,120,20,"[41, 45, 59]"
4519,10,13,50,13,"[27, 33, 37]"
4520,10,11,50,19,"[27, 34, 41, 45]"
4521,18,20,120,20,[56]
4522,17,20,120,24,"[53, 59, 62, 66]"
4523,16,15,120,7,"[49, 53, 57, 45, 58, 52, 50, 54]"
4524,9,5,50,10,"[23, 13, 25]"
4525,17,13,50,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
4526,7,1,120,10,"[17, 19, 14, 3, 2, 6, 9, 13, 25]"
4527,3,1,120,8,"[5, 1, 4, 16]"
4528,4,11,50,11,[10]
4529,2,15,120,9,"[4, 16, 22, 49, 53, 57, 43, 26]"
4530,17,1,120,19,"[52, 47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
4531,3,1,120,16,"[5, 1, 4, 16, 22]"
4532,13,13,50,8,"[38, 35, 6, 9, 12, 16]"
4533,10,20,120,8,"[29, 50, 56, 60, 54, 17]"
4534,19,13,50,13,"[57, 46, 69, 66, 74]"
4535,4,5,50,8,"[9, 12, 16]"
4536,11,11,50,21,"[34, 42, 73, 75]"
4537,12,20,120,14,"[37, 39, 75, 64, 61, 57, 44]"
4538,10,5,50,22,"[26, 23, 13, 25, 28, 46]"
4539,11,11,120,20,"[32, 29, 50, 56]"
4540,9,15,120,20,"[25, 28, 45, 59]"
4541,14,15,120,15,[41]
4542,13,13,120,10,"[38, 36, 32]"
4543,10,13,50,13,"[27, 33, 37]"
4544,14,15,120,21,"[41, 46, 69]"
4545,16,15,120,15,"[49, 53, 57]"
4546,19,15,120,15,[57]
4547,17,5,50,8,"[52, 47, 19, 15, 12, 16]"
4548,4,15,120,15,"[10, 34, 41]"
4549,20,20,120,12,"[62, 66, 74, 38]"
4550,20,20,120,22,[63]
4551,10,15,120,15,[28]
4552,9,20,120,10,"[25, 29, 50, 56, 60, 55, 48]"
4553,16,20,120,18,"[50, 56, 60]"
4554,23,13,50,21,"[73, 74, 39, 75]"
4555,19,11,50,11,"[57, 44, 40]"
4556,7,15,120,15,"[18, 55, 49, 53, 57]"
4557,4,1,120,16,"[8, 5, 1, 4, 16, 22]"
4558,13,13,120,14,"[39, 76, 71]"
4559,13,13,50,10,"[38, 36, 32]"
4560,17,11,50,7,"[52, 48, 27, 32, 29, 50, 54]"
4561,19,11,50,10,"[57, 44, 40, 32]"
4562,10,1,120,1,"[26, 23, 11, 8, 5]"
4563,17,11,50,10,"[52, 48, 27, 32]"
4564,22,20,120,20,[68]
4565,8,1,120,18,"[19, 14, 3, 1, 4, 16, 20, 18]"
4566,4,1,120,1,"[8, 5]"
4567,13,13,120,17,"[39, 75, 65, 67, 45, 58]"
4568,24,20,120,20,"[75, 64]"
4569,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
4570,16,1,120,14,"[47, 19, 14, 3, 2, 7, 36, 34]"
4571,14,15,120,16,"[41, 45, 58, 52]"
4572,19,20,120,17,"[59, 61, 58]"
4573,22,11,50,11,"[67, 44, 40]"
4574,15,15,120,18,"[45, 58, 52, 50]"
4575,24,20,120,21,"[75, 64, 62]"
4576,21,15,120,15,"[65, 67]"
4577,17,13,50,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
4578,23,13,50,17,"[73, 74, 39, 75, 65, 67, 45, 58]"
4579,17,13,50,13,"[53, 57, 46, 69, 66, 74]"
4580,4,5,50,5,[9]
4581,7,1,120,16,"[17, 19, 14, 3, 1, 4, 16, 22]"
4582,4,13,50,8,"[8, 7, 37, 38, 35, 6, 9, 12, 16]"
4583,11,11,120,13,"[33, 37]"
4584,7,13,50,8,"[18, 56, 62, 66, 74, 38, 35, 6, 9, 12, 16]"
4585,11,11,120,10,[32]
4586,15,15,50,19,[45]
4587,15,15,120,10,[43]
4588,1,1,120,10,"[2, 6, 9, 13, 25]"
4589,15,15,120,21,"[46, 69]"
4590,23,11,50,14,"[71, 40, 34]"
4591,23,11,50,11,"[71, 40]"
4592,21,13,50,8,"[66, 74, 38, 35, 6, 9, 12, 16]"
4593,23,15,120,14,"[72, 67, 44]"
4594,23,5,50,22,"[71, 40, 31, 9, 13, 25, 28, 46]"
4595,13,13,50,23,"[39, 76]"
4596,15,15,120,10,[43]
4597,21,11,50,23,"[66, 76, 71, 40, 34, 42]"
4598,6,13,50,2,"[15, 11, 8, 7, 37, 38, 35, 5, 1]"
4599,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
4600,16,11,50,2,"[48, 27, 31, 9, 12, 14]"
4601,4,11,50,11,[10]
4602,9,15,120,20,"[25, 28, 45, 59]"
4603,10,1,120,23,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 76]"
4604,15,15,120,4,"[44, 40, 31]"
4605,16,1,120,9,"[47, 19, 14, 3, 2, 6, 9, 13]"
4606,20,20,120,19,[61]
4607,20,20,50,16,"[60, 55]"
4608,22,15,120,15,[67]
4609,22,5,50,5,"[67, 43, 26, 23]"
4610,22,15,120,18,"[67, 45, 58, 52, 50]"
4611,11,11,50,20,"[32, 29, 50, 56]"
4612,10,15,120,14,"[28, 44]"
4613,8,13,50,13,"[19, 15, 11, 8, 7, 37]"
4614,19,13,50,16,"[57, 46, 69, 66, 74, 38, 36, 32, 29]"
4615,1,1,50,5,"[2, 6, 9]"
4616,1,1,50,17,"[1, 4, 16, 22, 49]"
4617,17,1,120,18,"[52, 47, 19, 14, 3, 1, 4, 16, 20, 18]"
4618,10,13,50,2,"[27, 33, 37, 38, 35, 5, 1]"
4619,12,20,120,23,"[37, 39, 75, 64, 63, 70]"
4620,17,20,120,20,"[53, 59]"
4621,5,5,50,15,"[13, 25, 28]"
4622,4,5,50,10,"[9, 13, 25]"
4623,18,11,50,19,"[55, 48, 27, 34, 41, 45]"
4624,20,20,50,16,"[60, 55]"
4625,12,11,50,11,[36]
4626,16,13,50,3,"[48, 27, 33, 37, 38, 35]"
4627,17,13,50,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
4628,17,15,120,15,"[53, 57]"
4629,24,13,50,12,"[74, 38]"
4630,16,20,120,10,"[50, 56, 60, 55, 48]"
4631,24,1,120,12,"[74, 38, 35, 5, 2, 7]"
4632,14,15,120,10,"[41, 43]"
4633,16,13,50,13,"[48, 27, 33, 37]"
4634,10,1,120,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
4635,16,20,120,10,"[50, 56, 60, 55, 48]"
4636,19,5,50,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
4637,22,20,120,20,[68]
4638,11,11,120,13,"[33, 37]"
4639,23,13,50,24,"[73, 74, 39]"
4640,7,13,50,10,"[18, 56, 62, 66, 74, 38, 36, 32]"
4641,10,15,120,17,"[28, 45, 58]"
4642,12,1,120,10,"[35, 5, 2, 6, 9, 13, 25]"
4643,14,13,50,10,"[42, 73, 74, 38, 36, 32]"
4644,13,13,120,9,"[38, 36, 32, 26]"
4645,22,13,50,19,"[69, 66, 74, 39, 75, 65, 67, 45]"
4646,19,1,120,16,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22]"
4647,21,1,120,8,"[66, 74, 38, 35, 5, 1, 4, 16]"
4648,7,13,50,8,"[18, 56, 62, 66, 74, 38, 35, 6, 9, 12, 16]"
4649,12,13,50,10,"[37, 38, 36, 32]"
4650,7,15,120,9,"[18, 55, 49, 53, 57, 43, 26]"
4651,4,5,50,7,"[9, 12, 16, 20]"
4652,19,11,50,18,"[57, 44, 40, 32, 29, 50]"
4653,12,1,120,4,"[35, 5, 2, 6]"
4654,17,5,50,16,"[52, 47, 19, 15, 12, 16, 22]"
4655,19,11,50,17,"[57, 44, 40, 32, 29, 49]"
4656,4,11,50,11,[10]
4657,11,11,120,15,"[34, 41]"
4658,21,20,120,20,[64]
4659,11,11,50,4,[31]
4660,17,5,50,10,"[52, 47, 19, 15, 13, 25]"
4661,19,5,50,22,"[58, 52, 47, 19, 15, 13, 25, 28, 46]"
4662,11,11,120,8,"[31, 9, 12, 16]"
4663,10,1,120,1,"[26, 23, 11, 8, 5]"
4664,17,20,120,9,"[53, 59, 60, 55, 48, 26]"
4665,10,5,50,16,"[26, 23, 12, 16, 22]"
4666,11,11,120,9,"[32, 26]"
4667,16,15,120,15,"[49, 53, 57]"
4668,20,20,50,4,"[60, 54, 17, 19, 15, 11]"
4669,15,15,50,14,[44]
4670,10,11,50,7,"[27, 32, 29, 50, 54]"
4671,14,11,50,17,"[40, 32, 29, 49]"
4672,22,20,120,20,[68]
4673,10,20,120,24,"[29, 50, 56, 62, 66]"
4674,19,20,120,20,[59]
4675,15,15,50,14,[44]
4676,6,15,120,17,"[16, 22, 49, 53, 57, 45, 58]"
4677,12,15,120,15,"[37, 39, 75, 65, 67]"
4678,7,5,50,6,"[17, 19, 15, 12]"
4679,22,13,50,17,"[69, 66, 74, 39, 75, 65, 67, 45, 58]"
4680,2,11,50,7,"[4, 15, 11, 10, 32, 29, 50, 54]"
4681,21,5,50,17,"[65, 67, 43, 26, 23, 12, 16, 22, 49]"
4682,9,1,120,21,"[23, 11, 8, 5, 2, 7, 37, 39, 75]"
4683,15,15,120,22,[46]
4684,11,11,120,18,"[32, 29, 50]"
4685,15,15,120,22,[46]
4686,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
4687,12,5,50,19,"[35, 6, 9, 12, 16, 22, 49, 53]"
4688,22,5,50,19,"[67, 43, 26, 23, 12, 16, 22, 49, 53]"
4689,10,13,50,9,"[27, 33, 37, 38, 36, 32, 26]"
4690,5,5,120,22,"[13, 25, 28, 46]"
4691,9,1,120,22,"[23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
4692,4,15,120,2,"[10, 34, 41, 45, 58, 52, 47, 19, 14]"
4693,20,20,120,15,"[61, 57]"
4694,15,15,120,20,"[45, 59]"
4695,17,20,120,20,"[53, 59]"
4696,22,5,50,7,"[67, 43, 26, 23, 12, 16, 20]"
4697,13,13,50,22,"[39, 75, 65]"
4698,1,1,120,10,"[2, 6, 9, 13, 25]"
4699,9,13,50,8,"[25, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
4700,15,15,50,16,"[45, 58, 52]"
4701,16,5,50,10,"[47, 19, 15, 13, 25]"
4702,8,5,50,5,"[19, 15]"
4703,9,13,50,23,"[25, 27, 33, 37, 39, 76]"
4704,14,5,50,10,"[40, 31, 9, 13, 25]"
4705,8,1,120,16,"[19, 14, 3, 1, 4, 16, 22]"
4706,14,11,50,11,[40]
4707,24,1,120,4,"[74, 38, 35, 5, 2, 6]"
4708,16,5,50,10,"[47, 19, 15, 13, 25]"
4709,13,13,120,22,"[39, 75, 65]"
4710,17,20,120,20,"[53, 59]"
4711,9,20,50,8,"[25, 29, 50, 56, 60, 54, 17]"
4712,9,20,120,19,"[25, 29, 50, 56, 61]"
4713,14,15,120,4,"[41, 44, 40, 31]"
4714,11,11,120,12,[33]
4715,16,11,50,7,"[48, 27, 32, 29, 50, 54]"
4716,11,11,120,12,[33]
4717,11,11,50,13,"[33, 37]"
4718,8,1,120,22,"[19, 14, 3, 2, 7, 37, 39, 75, 65]"
5994,11,11,120,16,"[32, 29]"
5995,10,13,50,18,"[27, 33, 37, 39, 75, 64, 60]"
5996,10,15,50,9,"[28, 43, 26]"
5997,17,1,120,7,"[52, 47, 19, 14, 3, 1, 4, 16, 20]"
5998,23,5,120,10,"[71, 40, 31, 9, 13, 25]"
5999,18,20,50,20,[56]
6000,16,20,50,19,"[50, 56, 61]"
6001,10,15,50,22,"[28, 46]"
6002,10,15,50,15,[28]
6003,20,20,50,11,"[61, 57, 44, 40]"
6004,17,1,120,8,"[52, 47, 19, 14, 3, 1, 4, 16]"
6005,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
6006,4,1,120,2,"[8, 5, 1]"
6007,23,15,50,22,"[72, 67, 46]"
6008,23,5,120,16,"[71, 40, 31, 9, 12, 16, 22]"
6009,16,20,50,17,"[50, 56, 61, 58]"
6010,19,5,120,5,"[58, 52, 47, 19, 15]"
6011,21,20,50,20,[64]
6012,5,5,50,22,"[13, 25, 28, 46]"
6013,24,15,50,15,"[75, 65, 67]"
6014,9,5,120,19,"[23, 12, 16, 22, 49, 53]"
6015,10,15,50,15,[28]
6016,5,5,120,2,"[12, 14]"
6017,15,15,50,8,"[45, 58, 52, 47]"
6018,16,20,50,20,"[50, 56]"
6019,20,20,50,10,"[60, 55, 48]"
6020,5,5,120,8,"[12, 16]"
6021,7,5,120,18,"[17, 19, 15, 12, 16, 20, 18]"
6022,22,20,50,20,[68]
6023,6,1,120,3,"[14, 3, 2]"
6024,4,11,120,11,[10]
6025,1,1,120,2,[1]
6026,19,15,50,7,"[57, 45, 58, 52, 50, 54]"
6027,4,20,50,10,"[9, 12, 16, 20, 18, 56, 60, 55, 48]"
6028,12,20,50,10,"[37, 39, 75, 64, 60, 55, 48]"
6029,12,11,120,11,[36]
6030,11,11,120,4,[31]
6031,16,11,120,2,"[48, 27, 31, 9, 12, 14]"
6032,23,11,120,10,"[71, 40, 32]"
6033,23,15,50,15,"[72, 67]"
6034,13,13,120,22,"[39, 75, 65]"
6035,10,11,120,22,"[27, 34, 41, 46]"
6036,23,5,120,21,"[71, 40, 31, 9, 13, 25, 28, 46, 69]"
6037,10,11,120,9,"[27, 32, 26]"
6038,22,1,120,9,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13]"
6039,14,1,120,16,"[40, 33, 35, 5, 1, 4, 16, 22]"
6040,7,15,50,15,"[18, 55, 49, 53, 57]"
6041,3,15,50,10,"[7, 36, 34, 41, 43]"
6042,10,5,120,16,"[26, 23, 12, 16, 22]"
6043,12,13,50,23,"[37, 39, 76]"
6044,10,20,50,7,"[29, 50, 56, 60, 54]"
6045,8,15,50,15,"[22, 49, 53, 57]"
6046,3,5,120,14,"[6, 9, 11, 10, 34]"
6047,4,11,120,8,"[10, 32, 29, 47]"
6048,17,5,120,2,"[52, 47, 19, 15, 12, 14]"
6049,10,1,120,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
6050,13,13,50,22,"[39, 75, 65]"
6051,19,11,120,11,"[57, 44, 40]"
6052,20,20,120,21,[62]
6053,14,15,50,15,[41]
6054,13,13,120,22,"[39, 75, 65]"
6055,10,5,120,22,"[26, 23, 13, 25, 28, 46]"
6056,20,20,120,17,"[61, 58]"
6057,6,20,50,10,"[16, 20, 18, 56, 60, 55, 48]"
6058,13,13,120,10,"[38, 36, 32]"
6059,13,13,50,10,"[38, 36, 32]"
6060,23,5,120,16,"[71, 40, 31, 9, 12, 16, 22]"
6061,11,11,120,6,"[31, 9, 12]"
6062,24,20,50,10,"[75, 64, 60, 55, 48]"
6063,9,1,120,16,"[23, 11, 8, 5, 1, 4, 16, 22]"
6064,22,13,50,13,"[69, 66, 74]"
6065,24,11,120,22,"[76, 71, 40, 34, 41, 46]"
6066,14,11,120,8,"[40, 32, 29, 47]"
6067,10,5,120,14,"[26, 23, 11, 10, 34]"
6068,8,1,120,16,"[19, 14, 3, 1, 4, 16, 22]"
6069,9,5,120,22,"[23, 13, 25, 28, 46]"
6070,2,11,120,6,"[4, 15, 11, 10, 31, 9, 12]"
6071,10,20,50,17,"[29, 50, 56, 61, 58]"
6072,11,11,120,10,[32]
6073,15,15,50,3,"[46, 69, 66, 74, 38, 35]"
6074,23,1,120,12,"[73, 74, 38, 35, 5, 2, 7]"
6075,14,1,120,19,"[40, 33, 35, 5, 1, 4, 16, 22, 49, 53]"
6076,18,15,50,15,"[55, 49, 53, 57]"
6077,22,5,120,14,"[67, 43, 26, 23, 11, 10, 34]"
6078,12,15,50,15,"[36, 34, 41]"
6079,10,1,120,2,"[26, 23, 11, 8, 5, 1]"
6080,14,15,50,15,[41]
6081,1,1,120,15,"[2, 7, 37, 39, 75, 65, 67]"
6082,14,20,50,10,"[41, 45, 59, 60, 55, 48]"
6083,10,20,120,17,"[29, 50, 56, 61, 58]"
6084,16,20,50,20,"[50, 56]"
6085,15,15,50,21,"[46, 69]"
6086,7,11,120,22,"[18, 55, 48, 27, 34, 41, 46]"
6087,8,5,120,14,"[19, 15, 11, 10, 34]"
6088,7,13,50,22,"[18, 56, 62, 66, 74, 39, 75, 65]"
6089,11,11,120,15,"[34, 41]"
6090,15,15,50,10,[43]
6091,3,11,120,7,"[7, 36, 32, 29, 50, 54]"
6092,17,5,120,22,"[52, 47, 19, 15, 13, 25, 28, 46]"
6093,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
6094,10,13,50,13,"[27, 33, 37]"
6095,8,5,120,17,"[19, 15, 12, 16, 22, 49]"
6096,7,20,50,16,"[18, 56, 60, 55]"
6097,11,11,50,10,[32]
6098,22,11,120,24,"[70, 71, 40, 34, 42, 73]"
6099,15,15,50,10,[43]
6100,16,1,120,1,"[47, 19, 14, 3]"
6101,6,11,120,8,"[15, 11, 10, 32, 29, 47]"
6102,10,20,50,23,"[29, 50, 56, 63, 70]"
