id,origin,cs,power,destination,path
2952,10,5,120,24,"[26, 23, 11, 8, 7, 37, 39]"
2953,21,5,120,22,"[65, 67, 43, 26, 23, 13, 25, 28, 46]"
2954,11,11,50,5,"[31, 9]"
2955,9,11,120,4,"[25, 27, 31]"
2956,14,1,120,23,"[40, 33, 35, 5, 2, 7, 37, 39, 76]"
2957,1,1,120,11,"[2, 7, 36]"
2958,11,11,50,10,[32]
2959,10,20,120,20,"[29, 50, 56]"
2960,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
2961,9,1,120,4,"[23, 11, 8, 5, 2, 6]"
2962,2,1,120,17,"[3, 1, 4, 16, 22, 49]"
2963,20,20,50,16,"[60, 55]"
2964,1,1,50,22,"[2, 7, 37, 39, 75, 65]"
2965,4,11,120,11,[10]
2966,8,11,120,11,"[22, 48, 27]"
2967,10,5,120,16,"[26, 23, 12, 16, 22]"
2968,15,15,50,11,"[44, 40]"
2969,14,13,120,7,"[42, 73, 74, 39, 75, 64, 60, 54]"
2970,15,15,120,11,"[44, 40]"
2971,12,13,120,13,[37]
2972,10,15,120,22,"[28, 46]"
2973,22,13,120,14,"[69, 66, 74, 39, 76, 71]"
2974,4,13,120,13,"[8, 7, 37]"
2975,8,1,120,9,"[19, 14, 3, 2, 6, 9, 13]"
2976,11,11,120,10,[32]
2977,19,11,120,17,"[57, 44, 40, 32, 29, 49]"
2978,11,11,120,20,"[32, 29, 50, 56]"
2979,5,5,50,22,"[13, 25, 28, 46]"
2980,9,11,120,4,"[25, 27, 31]"
2981,22,15,120,18,"[67, 45, 58, 52, 50]"
2982,22,13,120,24,"[69, 66, 74, 39]"
2983,5,5,120,10,"[13, 25]"
2984,9,15,120,6,"[25, 28, 45, 58, 52, 47, 19]"
2985,15,15,120,23,"[46, 70]"
2986,16,20,120,20,"[50, 56]"
2987,13,13,120,10,"[38, 36, 32]"
2988,19,20,120,20,[59]
2989,21,11,120,11,"[66, 76, 71, 40]"
2990,10,11,120,11,[27]
2991,10,1,120,9,"[26, 23, 11, 8, 5, 2, 6, 9, 13]"
2992,21,15,120,15,"[65, 67]"
2993,22,5,120,8,"[67, 43, 26, 23, 12, 16]"
2994,9,11,120,11,"[25, 27]"
2995,15,15,50,12,"[46, 69, 66, 74, 38]"
2996,20,20,120,15,"[61, 57]"
2997,14,1,120,24,"[40, 33, 35, 5, 2, 7, 37, 39]"
2998,10,5,120,17,"[26, 23, 12, 16, 22, 49]"
2999,2,13,120,10,"[3, 2, 7, 37, 38, 36, 32]"
3000,13,13,120,9,"[38, 36, 32, 26]"
3001,23,20,120,10,"[72, 68, 60, 55, 48]"
3002,15,15,120,9,"[43, 26]"
3003,20,20,120,16,"[60, 55]"
3004,24,13,120,13,[74]
3005,11,11,50,10,[32]
3006,16,15,120,22,"[49, 53, 57, 46]"
3007,22,5,120,24,"[67, 43, 26, 23, 11, 8, 7, 37, 39]"
3008,1,1,120,10,"[2, 6, 9, 13, 25]"
3009,1,1,50,14,"[2, 7, 36, 34]"
3010,4,20,120,20,"[9, 12, 16, 20, 18, 56]"
3011,21,11,120,22,"[66, 76, 71, 40, 34, 41, 46]"
3012,4,5,120,12,"[9, 11, 8, 7]"
3013,7,5,120,6,"[17, 19, 15, 12]"
3014,24,11,120,21,"[76, 71, 40, 34, 42, 73, 75]"
3015,9,5,120,14,"[23, 11, 10, 34]"
3016,7,1,120,4,"[17, 19, 14, 3, 2, 6]"
3017,19,5,120,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
3018,20,20,120,23,"[63, 70]"
3019,10,13,120,12,"[27, 33, 37, 38]"
3020,21,15,120,12,"[65, 67, 46, 69, 66, 74, 38]"
3021,20,20,120,16,"[60, 55]"
3022,13,13,120,22,"[39, 75, 65]"
3023,23,11,120,11,"[71, 40]"
3024,23,1,120,24,"[73, 74, 38, 35, 5, 2, 7, 37, 39]"
3025,10,5,120,22,"[26, 23, 13, 25, 28, 46]"
3026,16,20,120,20,"[50, 56]"
3027,23,5,120,16,"[71, 40, 31, 9, 12, 16, 22]"
3028,7,5,120,9,"[17, 19, 15, 13]"
3029,10,15,120,15,[28]
3030,3,5,120,6,"[6, 9, 12]"
3031,21,5,120,17,"[65, 67, 43, 26, 23, 12, 16, 22, 49]"
3032,13,13,50,12,[38]
3033,9,20,120,12,"[25, 29, 50, 56, 62, 66, 74, 38]"
3034,1,1,120,22,"[2, 7, 37, 39, 75, 65]"
3035,22,5,120,16,"[67, 43, 26, 23, 12, 16, 22]"
3036,23,15,120,10,"[72, 67, 43]"
3037,8,5,120,7,"[19, 15, 12, 16, 20]"
3038,10,15,120,15,[28]
3039,21,1,120,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
3040,13,13,50,24,[39]
3041,1,1,120,8,"[1, 4, 16]"
3042,21,15,120,22,"[65, 67, 46]"
3043,8,13,120,10,"[19, 15, 11, 8, 7, 37, 38, 36, 32]"
3044,10,11,120,11,[27]
3045,11,11,50,16,"[32, 29]"
3046,24,11,120,11,"[76, 71, 40]"
3047,22,5,120,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
3048,11,11,50,10,[32]
3049,11,11,120,12,[33]
3050,19,20,120,17,"[59, 61, 58]"
3051,15,15,50,10,[43]
3052,14,13,120,13,"[42, 73, 74]"
3053,23,20,120,20,"[72, 68]"
3054,17,20,120,14,"[53, 59, 61, 57, 44]"
3055,12,20,120,10,"[37, 39, 75, 64, 60, 55, 48]"
3056,8,15,120,15,"[22, 49, 53, 57]"
3057,11,11,120,13,"[33, 37]"
3058,10,13,120,23,"[27, 33, 37, 39, 76]"
3059,16,15,120,7,"[49, 53, 57, 45, 58, 52, 50, 54]"
3060,13,13,120,23,"[39, 76]"
3061,17,1,120,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
3062,8,13,120,17,"[19, 15, 11, 8, 7, 37, 39, 75, 65, 67, 45, 58]"
3063,22,13,120,14,"[69, 66, 74, 39, 76, 71]"
3064,14,11,120,11,[40]
3065,9,1,120,10,"[23, 11, 8, 5, 2, 6, 9, 13, 25]"
3066,1,1,120,8,"[1, 4, 16]"
3067,17,11,120,16,"[52, 48, 27, 32, 29]"
3068,8,11,120,17,"[22, 48, 27, 32, 29, 49]"
3069,14,11,120,11,[40]
3070,17,5,120,8,"[52, 47, 19, 15, 12, 16]"
3071,16,1,120,1,"[47, 19, 14, 3]"
3072,22,15,120,15,[67]
3073,20,20,50,21,[62]
3074,6,5,120,19,"[15, 12, 16, 22, 49, 53]"
3075,13,13,50,15,"[39, 75, 65, 67]"
3076,15,15,120,17,"[45, 58]"
3077,10,13,120,16,"[27, 33, 37, 38, 36, 32, 29]"
3078,20,20,120,22,[63]
3079,12,1,120,4,"[35, 5, 2, 6]"
3080,11,11,50,19,"[34, 41, 45]"
3081,7,15,120,12,"[18, 55, 49, 53, 57, 46, 69, 66, 74, 38]"
3082,20,20,120,17,"[61, 58]"
3083,17,15,120,4,"[53, 57, 44, 40, 31]"
3084,15,15,50,23,"[46, 70]"
3085,10,20,120,3,"[29, 50, 56, 62, 66, 74, 38, 35]"
3086,24,1,120,16,"[74, 38, 35, 5, 1, 4, 16, 22]"
3087,14,11,120,8,"[40, 32, 29, 47]"
3088,14,1,120,23,"[40, 33, 35, 5, 2, 7, 37, 39, 76]"
3089,20,20,120,10,"[60, 55, 48]"
3090,11,11,50,10,[32]
3091,15,15,120,12,"[46, 69, 66, 74, 38]"
3092,15,15,120,14,[44]
3093,22,5,120,14,"[67, 43, 26, 23, 11, 10, 34]"
3094,12,20,120,10,"[37, 39, 75, 64, 60, 55, 48]"
3095,10,5,120,16,"[26, 23, 12, 16, 22]"
3096,1,1,50,4,"[2, 6]"
3097,23,1,120,10,"[73, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
3098,9,15,120,10,"[25, 28, 43]"
3099,21,1,120,10,"[66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
3100,6,13,120,13,"[15, 11, 8, 7, 37]"
3101,15,15,50,19,[45]
3102,10,15,120,12,"[28, 46, 69, 66, 74, 38]"
3103,22,5,120,24,"[67, 43, 26, 23, 11, 8, 7, 37, 39]"
3104,10,15,120,15,[28]
3105,17,1,120,8,"[52, 47, 19, 14, 3, 1, 4, 16]"
3106,8,13,120,9,"[19, 15, 11, 8, 7, 37, 38, 36, 32, 26]"
3107,17,5,120,22,"[52, 47, 19, 15, 13, 25, 28, 46]"
3108,12,1,120,10,"[35, 5, 2, 6, 9, 13, 25]"
3109,14,13,120,16,"[42, 73, 74, 38, 36, 32, 29]"
4327,22,13,120,16,"[69, 66, 74, 38, 36, 32, 29]"
4328,12,11,50,11,[36]
4329,17,1,120,14,"[52, 47, 19, 14, 3, 2, 7, 36, 34]"
4330,12,11,50,10,"[36, 32]"
4331,17,20,50,20,"[53, 59]"
4332,21,13,120,10,"[66, 74, 38, 36, 32]"
4333,10,15,50,15,[28]
4334,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
4335,20,20,50,21,[62]
4336,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
4337,16,13,120,13,"[48, 27, 33, 37]"
4338,13,13,50,10,"[38, 36, 32]"
4339,20,20,50,11,"[61, 57, 44, 40]"
4340,22,5,50,10,"[67, 43, 26, 23, 13, 25]"
4341,10,11,50,12,"[27, 33]"
4342,23,13,120,24,"[73, 74, 39]"
4343,16,1,120,23,"[47, 19, 14, 3, 2, 7, 37, 39, 76]"
4344,17,15,50,8,"[53, 57, 45, 58, 52, 47]"
4345,19,5,50,10,"[58, 52, 47, 19, 15, 13, 25]"
4346,23,20,50,22,"[72, 68, 63]"
4347,7,1,120,1,"[17, 19, 14, 3]"
4348,8,1,120,16,"[19, 14, 3, 1, 4, 16, 22]"
4349,14,13,120,13,"[42, 73, 74]"
4350,21,15,50,15,"[65, 67]"
4351,16,5,50,9,"[47, 19, 15, 13]"
4352,19,20,50,10,"[59, 60, 55, 48]"
4353,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
4354,16,1,120,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
4355,7,5,50,17,"[17, 19, 15, 12, 16, 22, 49]"
4356,16,5,50,21,"[47, 19, 15, 13, 25, 28, 46, 69]"
4357,9,5,50,10,"[23, 13, 25]"
4358,15,15,120,10,[43]
4359,1,1,50,5,"[2, 6, 9]"
4360,8,1,120,1,"[19, 14, 3]"
4361,7,15,50,15,"[18, 55, 49, 53, 57]"
4362,8,20,50,20,"[20, 18, 56]"
4363,2,20,50,17,"[4, 16, 20, 18, 56, 61, 58]"
4364,21,13,120,8,"[66, 74, 38, 35, 6, 9, 12, 16]"
4365,10,11,50,11,[27]
4366,11,11,50,9,"[32, 26]"
4367,14,13,120,13,"[42, 73, 74]"
4368,22,15,50,15,[67]
4369,1,1,50,9,"[2, 6, 9, 13]"
4370,20,20,50,16,"[60, 55]"
4371,16,20,50,4,"[50, 56, 60, 54, 17, 19, 15, 11]"
4372,7,15,50,4,"[18, 55, 49, 53, 57, 44, 40, 31]"
4373,16,11,50,11,"[48, 27]"
4374,15,15,50,20,"[45, 59]"
4375,13,13,120,15,"[39, 75, 65, 67]"
4376,22,5,50,21,"[67, 43, 26, 23, 13, 25, 28, 46, 69]"
4377,19,15,50,17,"[57, 45, 58]"
4378,2,15,50,9,"[4, 16, 22, 49, 53, 57, 43, 26]"
4379,16,5,50,7,"[47, 19, 15, 12, 16, 20]"
4380,9,1,120,17,"[23, 11, 8, 5, 1, 4, 16, 22, 49]"
4381,11,11,120,19,"[34, 41, 45]"
4382,15,15,50,14,[44]
4383,4,13,120,23,"[8, 7, 37, 39, 76]"
4384,24,13,120,16,"[74, 38, 36, 32, 29]"
4385,12,15,50,8,"[37, 39, 75, 65, 67, 45, 58, 52, 47]"
4386,4,1,120,12,"[8, 5, 2, 7]"
4387,10,1,120,17,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49]"
4388,14,20,50,10,"[41, 45, 59, 60, 55, 48]"
4389,12,1,120,10,"[35, 5, 2, 6, 9, 13, 25]"
4390,23,15,50,15,"[72, 67]"
4391,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
4392,4,15,50,15,"[10, 34, 41]"
4393,22,13,120,21,"[69, 66, 74, 39, 75]"
4394,14,20,50,10,"[41, 45, 59, 60, 55, 48]"
4395,12,11,50,11,[36]
4396,14,13,120,24,"[42, 73, 74, 39]"
4397,7,13,120,22,"[18, 56, 62, 66, 74, 39, 75, 65]"
4398,20,20,50,22,[63]
4399,17,1,120,6,"[52, 47, 19, 14, 3, 1, 4]"
4400,10,11,50,19,"[27, 34, 41, 45]"
4401,22,11,50,24,"[67, 44, 40, 34, 42, 73]"
4402,16,1,120,14,"[47, 19, 14, 3, 2, 7, 36, 34]"
4403,20,20,120,17,"[61, 58]"
4404,21,20,50,22,"[64, 63]"
4405,15,15,120,16,"[45, 58, 52]"
4406,10,1,120,1,"[26, 23, 11, 8, 5]"
4407,12,15,50,21,"[37, 39, 75, 65, 67, 46, 69]"
4408,22,13,120,21,"[69, 66, 74, 39, 75]"
4409,13,13,50,10,"[38, 36, 32]"
4410,21,15,50,15,"[65, 67]"
4411,22,13,120,24,"[69, 66, 74, 39]"
4412,21,20,50,20,[64]
4413,19,20,50,20,[59]
4414,18,15,50,7,"[55, 49, 53, 57, 45, 58, 52, 50, 54]"
4415,9,15,50,15,"[25, 28]"
4416,14,13,120,22,"[42, 73, 74, 39, 75, 65]"
4417,22,15,50,9,"[67, 43, 26]"
4418,11,11,120,23,"[34, 42]"
4419,19,13,120,13,"[57, 46, 69, 66, 74]"
4420,20,20,120,19,[61]
4421,17,20,50,20,"[53, 59]"
4422,9,5,50,12,"[23, 11, 8, 7]"
4423,17,20,50,20,"[53, 59]"
4424,12,20,50,20,"[37, 39, 75, 64]"
4425,11,11,50,9,"[32, 26]"
4426,1,1,50,4,"[2, 6]"
4427,14,5,50,21,"[40, 31, 9, 13, 25, 28, 46, 69]"
4428,13,13,50,22,"[39, 75, 65]"
4429,10,15,50,22,"[28, 46]"
4430,20,20,50,12,"[62, 66, 74, 38]"
4431,22,13,120,14,"[69, 66, 74, 39, 76, 71]"
4432,16,11,50,11,"[48, 27]"
4433,4,11,50,11,[10]
4434,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
4435,23,15,50,15,"[72, 67]"
4436,11,11,50,12,[33]
4437,9,1,120,24,"[23, 11, 8, 5, 2, 7, 37, 39]"
4438,24,11,50,11,"[76, 71, 40]"
4439,9,13,120,13,"[25, 27, 33, 37]"
4440,13,13,120,15,"[39, 75, 65, 67]"
4441,22,11,50,14,"[67, 44, 40, 34]"
4442,11,11,120,10,[32]
4443,17,15,50,15,"[53, 57]"
4444,10,11,50,9,"[27, 32, 26]"
4445,5,5,120,15,"[13, 25, 28]"
4446,14,13,120,13,"[42, 73, 74]"
4447,22,15,50,15,[67]
4448,23,13,120,22,"[73, 74, 39, 75, 65]"
4449,11,11,50,10,[32]
4450,4,5,50,5,[9]
4451,22,15,50,15,[67]
4452,15,15,50,10,[43]
4453,19,5,50,4,"[58, 52, 47, 19, 15, 11]"
4454,10,20,50,20,"[29, 50, 56]"
4455,22,15,50,7,"[67, 45, 58, 52, 50, 54]"
4456,9,5,50,5,[23]
4457,7,1,120,8,"[17, 19, 14, 3, 1, 4, 16]"
4458,10,1,120,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
4459,16,13,120,2,"[48, 27, 33, 37, 38, 35, 5, 1]"
4460,21,13,120,13,"[66, 74]"
4461,10,1,120,9,"[26, 23, 11, 8, 5, 2, 6, 9, 13]"
4462,17,1,120,19,"[52, 47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
4463,9,15,50,2,"[25, 28, 45, 58, 52, 47, 19, 14]"
4464,10,11,50,11,[27]
4465,4,20,50,17,"[9, 12, 16, 20, 18, 56, 61, 58]"
4466,23,13,120,10,"[73, 74, 38, 36, 32]"
4467,15,15,120,22,[46]
4468,18,20,50,17,"[56, 61, 58]"
4469,2,1,120,8,"[3, 1, 4, 16]"
4470,10,11,50,11,[27]
4471,24,13,120,22,"[74, 39, 75, 65]"
4472,2,11,50,10,"[4, 15, 11, 10, 32]"
4473,16,1,120,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
4474,12,1,120,1,"[35, 5]"
4475,13,13,50,11,"[38, 36]"
4476,7,20,50,16,"[18, 56, 60, 55]"
4477,10,15,50,15,[28]
4478,15,15,120,7,"[45, 58, 52, 50, 54]"
4479,17,20,50,6,"[53, 59, 60, 54, 17, 19]"
4480,10,5,50,5,"[26, 23]"
4481,16,15,50,18,"[49, 53, 57, 45, 58, 52, 50]"
4482,4,1,120,1,"[8, 5]"
4483,4,5,50,14,"[9, 11, 10, 34]"
4484,10,13,120,13,"[27, 33, 37]"
4485,10,13,120,22,"[27, 33, 37, 39, 75, 65]"
4486,19,11,50,11,"[57, 44, 40]"
4487,17,5,50,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
4488,12,5,50,5,"[35, 6, 9]"
4489,12,1,120,22,"[35, 5, 2, 7, 37, 39, 75, 65]"
4490,3,20,50,16,"[7, 37, 39, 75, 64, 60, 55]"
4491,10,13,120,14,"[27, 33, 37, 39, 76, 71]"
4492,21,15,50,15,"[65, 67]"
4493,13,13,120,12,[38]
4494,4,5,50,5,[9]
4495,14,5,50,10,"[40, 31, 9, 13, 25]"
4496,21,13,120,19,"[66, 74, 39, 75, 65, 67, 45]"
4497,8,5,50,22,"[19, 15, 13, 25, 28, 46]"
4498,12,13,120,13,[37]
4499,10,11,50,11,[27]
4500,9,13,120,8,"[25, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
4501,10,15,50,15,[28]
4502,20,20,50,16,"[60, 55]"
4503,14,11,50,11,[40]
4504,10,5,50,24,"[26, 23, 11, 8, 7, 37, 39]"
4505,11,11,50,10,[32]
4506,1,1,50,10,"[2, 6, 9, 13, 25]"
4507,6,15,50,15,"[16, 22, 49, 53, 57]"
4508,10,13,120,12,"[27, 33, 37, 38]"
4509,13,13,120,1,"[38, 35, 5]"
4510,10,20,50,17,"[29, 50, 56, 61, 58]"
4511,10,15,50,15,[28]
4512,22,20,50,24,"[68, 62, 66]"
4513,1,1,120,8,"[1, 4, 16]"
4514,24,13,120,13,[74]
4515,4,13,120,7,"[8, 7, 37, 39, 75, 64, 60, 54]"
4516,16,5,50,5,"[47, 19, 15]"
4517,5,5,120,13,"[11, 8, 7, 37]"
4518,10,13,120,14,"[27, 33, 37, 39, 76, 71]"
4519,21,1,120,16,"[66, 74, 38, 35, 5, 1, 4, 16, 22]"
4520,24,15,50,15,"[75, 65, 67]"
4521,24,13,120,12,"[74, 38]"
4522,8,11,50,9,"[22, 48, 27, 32, 26]"
4523,11,11,50,15,"[34, 41]"
4524,15,15,50,14,[44]
4525,11,11,50,20,"[32, 29, 50, 56]"
4526,16,20,50,20,"[50, 56]"
4527,13,13,50,12,[38]
4528,16,5,50,17,"[47, 19, 15, 12, 16, 22, 49]"
4529,22,5,50,10,"[67, 43, 26, 23, 13, 25]"
4530,12,11,50,11,[36]
4531,22,1,120,21,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39, 75]"
4532,13,13,120,10,"[38, 36, 32]"
4533,4,11,50,21,"[10, 34, 42, 73, 75]"
4534,22,13,120,23,"[69, 66, 74, 39, 76]"
4535,1,1,120,10,"[2, 6, 9, 13, 25]"
4536,17,15,50,22,"[53, 57, 46]"
4537,15,15,120,22,[46]
4538,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
4539,5,5,50,8,"[12, 16]"
4540,23,13,120,24,"[73, 74, 39]"
4541,22,13,120,17,"[69, 66, 74, 39, 75, 65, 67, 45, 58]"
4542,9,5,50,10,"[23, 13, 25]"
4543,17,20,50,20,"[53, 59]"
4544,12,1,120,8,"[35, 5, 1, 4, 16]"
4545,15,15,50,5,"[43, 26, 23]"
4546,4,5,50,10,"[9, 13, 25]"
4547,15,15,120,13,"[46, 69, 66, 74]"
4548,23,20,50,7,"[72, 68, 60, 54]"
4549,20,20,50,14,"[61, 57, 44]"
4550,17,1,120,4,"[52, 47, 19, 14, 3, 2, 6]"
4551,16,15,50,24,"[49, 53, 57, 46, 69, 66]"
5770,8,13,50,9,"[19, 15, 11, 8, 7, 37, 38, 36, 32, 26]"
5771,23,20,120,10,"[72, 68, 60, 55, 48]"
5772,8,15,120,19,"[22, 49, 53, 57, 45]"
5773,14,15,120,15,[41]
5774,12,20,120,20,"[37, 39, 75, 64]"
5775,11,11,50,20,"[32, 29, 50, 56]"
5776,21,1,50,10,"[66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
5777,2,20,120,20,"[4, 16, 20, 18, 56]"
5778,5,5,50,11,"[11, 10]"
5779,19,20,120,17,"[59, 61, 58]"
5780,10,15,120,9,"[28, 43, 26]"
5781,14,15,120,2,"[41, 45, 58, 52, 47, 19, 14]"
5782,15,15,120,9,"[43, 26]"
5783,10,5,120,16,"[26, 23, 12, 16, 22]"
5784,12,11,120,11,[36]
5785,17,20,120,6,"[53, 59, 60, 54, 17, 19]"
5786,9,11,120,11,"[25, 27]"
5787,11,11,50,12,[33]
5788,19,1,50,17,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22, 49]"
5789,2,20,120,6,"[4, 16, 20, 18, 56, 60, 54, 17, 19]"
5790,22,1,50,1,"[69, 66, 74, 38, 35, 5]"
5791,11,11,50,17,"[32, 29, 49]"
5792,6,13,50,7,"[15, 11, 8, 7, 37, 39, 75, 64, 60, 54]"
5793,12,15,120,10,"[37, 39, 75, 65, 67, 43]"
5794,8,15,120,15,"[22, 49, 53, 57]"
5795,22,20,120,3,"[68, 62, 66, 74, 38, 35]"
5796,16,15,120,23,"[49, 53, 57, 46, 70]"
5797,16,13,50,12,"[48, 27, 33, 37, 38]"
5798,24,5,120,7,"[74, 38, 35, 6, 9, 12, 16, 20]"
5799,10,5,120,9,"[26, 23, 13]"
5800,13,13,120,8,"[38, 35, 6, 9, 12, 16]"
5801,14,20,120,16,"[41, 45, 59, 60, 55]"
5802,1,1,50,10,"[2, 6, 9, 13, 25]"
5803,9,1,50,4,"[23, 11, 8, 5, 2, 6]"
5804,10,15,120,17,"[28, 45, 58]"
5805,7,20,120,6,"[18, 56, 60, 54, 17, 19]"
5806,19,20,120,20,[59]
5807,8,1,50,9,"[19, 14, 3, 2, 6, 9, 13]"
5808,15,15,50,10,[43]
5809,16,11,120,22,"[48, 27, 34, 41, 46]"
5810,12,15,120,14,"[37, 39, 75, 65, 67, 44]"
5811,12,15,120,17,"[37, 39, 75, 65, 67, 45, 58]"
5812,16,11,120,11,"[48, 27]"
5813,17,13,50,10,"[53, 57, 46, 69, 66, 74, 38, 36, 32]"
5814,16,13,50,17,"[48, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
5815,10,1,50,1,"[26, 23, 11, 8, 5]"
5816,4,20,120,10,"[9, 12, 16, 20, 18, 56, 60, 55, 48]"
5817,19,15,120,15,[57]
5818,6,13,50,9,"[15, 11, 8, 7, 37, 38, 36, 32, 26]"
5819,16,20,120,7,"[50, 56, 60, 54]"
5820,17,5,120,7,"[52, 47, 19, 15, 12, 16, 20]"
5821,3,11,120,14,"[7, 36, 34]"
5822,22,13,50,10,"[69, 66, 74, 38, 36, 32]"
5823,10,11,120,11,[27]
5824,9,5,120,5,[23]
5825,11,11,50,17,"[32, 29, 49]"
5826,17,5,120,2,"[52, 47, 19, 15, 12, 14]"
5827,14,13,50,22,"[42, 73, 74, 39, 75, 65]"
5828,22,20,120,20,[68]
5829,22,5,120,2,"[67, 43, 26, 23, 12, 14]"
5830,8,15,120,16,"[22, 49, 53, 57, 45, 58, 52]"
5831,17,15,120,16,"[53, 57, 45, 58, 52]"
5832,10,1,50,22,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75, 65]"
5833,11,11,50,15,"[34, 41]"
5834,17,15,120,8,"[53, 57, 45, 58, 52, 47]"
5835,12,13,50,17,"[37, 39, 75, 65, 67, 45, 58]"
5836,4,15,120,21,"[10, 34, 41, 46, 69]"
5837,10,1,50,14,"[26, 23, 11, 8, 5, 2, 7, 36, 34]"
5838,15,15,50,10,[43]
5839,5,5,50,1,"[11, 8, 5]"
5840,22,13,50,12,"[69, 66, 74, 38]"
5841,17,11,120,21,"[52, 48, 27, 34, 42, 73, 75]"
5842,3,1,50,1,[5]
5843,21,11,120,14,"[66, 76, 71, 40, 34]"
5844,4,15,120,15,"[10, 34, 41]"
5845,7,11,120,23,"[18, 55, 48, 27, 34, 42]"
5846,7,13,50,10,"[18, 56, 62, 66, 74, 38, 36, 32]"
5847,10,11,120,11,[27]
5848,3,1,50,23,"[5, 2, 7, 37, 39, 76]"
5849,22,15,120,15,[67]
5850,10,15,120,15,[28]
5851,8,1,50,17,"[19, 14, 3, 1, 4, 16, 22, 49]"
5852,10,20,50,16,"[29, 50, 56, 60, 55]"
5853,23,20,120,4,"[72, 68, 60, 54, 17, 19, 15, 11]"
5854,6,15,120,24,"[16, 22, 49, 53, 57, 46, 69, 66]"
5855,16,20,120,8,"[50, 56, 60, 54, 17]"
5856,19,11,120,16,"[57, 44, 40, 32, 29]"
5857,21,15,120,10,"[65, 67, 43]"
5858,15,15,50,21,"[46, 69]"
5859,17,11,120,10,"[52, 48, 27, 32]"
5860,16,20,120,10,"[50, 56, 60, 55, 48]"
5861,5,5,120,4,[11]
5862,10,20,50,16,"[29, 50, 56, 60, 55]"
5863,22,1,50,24,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39]"
5864,14,5,120,10,"[40, 31, 9, 13, 25]"
5865,11,11,50,10,[32]
5866,9,13,50,10,"[25, 27, 33, 37, 38, 36, 32]"
5867,16,5,120,5,"[47, 19, 15]"
5868,13,13,50,4,"[38, 35, 6]"
5869,21,20,120,12,"[64, 62, 66, 74, 38]"
5870,5,5,50,23,"[11, 10, 34, 42]"
5871,10,5,120,5,"[26, 23]"
5872,22,11,120,11,"[70, 71, 40]"
5873,15,15,50,16,"[45, 58, 52]"
5874,10,20,120,4,"[29, 50, 56, 60, 54, 17, 19, 15, 11]"
5875,10,5,120,16,"[26, 23, 12, 16, 22]"
5876,22,1,50,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
5877,8,11,120,11,"[22, 48, 27]"
5878,17,11,120,10,"[52, 48, 27, 32]"
5879,22,20,120,12,"[68, 62, 66, 74, 38]"
5880,23,20,120,22,"[72, 68, 63]"
5881,15,15,120,12,"[46, 69, 66, 74, 38]"
5882,17,15,120,15,"[53, 57]"
5883,5,5,50,10,"[13, 25]"
5884,16,1,50,17,"[47, 19, 14, 3, 1, 4, 16, 22, 49]"
5885,19,11,120,7,"[57, 44, 40, 32, 29, 50, 54]"
5886,17,13,50,13,"[53, 57, 46, 69, 66, 74]"
5887,1,1,120,17,"[1, 4, 16, 22, 49]"
5888,4,13,50,10,"[8, 7, 37, 38, 36, 32]"
5889,1,1,50,12,"[2, 7]"
5890,15,15,50,23,"[46, 70]"
5891,21,1,50,16,"[66, 74, 38, 35, 5, 1, 4, 16, 22]"
5892,16,15,120,15,"[49, 53, 57]"
5893,22,20,120,20,[68]
5894,18,15,120,15,"[55, 49, 53, 57]"
5895,8,13,50,4,"[19, 15, 11, 8, 7, 37, 38, 35, 6]"
5896,18,5,120,10,"[54, 17, 19, 15, 13, 25]"
5897,8,20,120,6,"[20, 18, 56, 60, 54, 17, 19]"
5898,12,5,120,23,"[35, 6, 9, 11, 10, 34, 42]"
5899,15,15,50,22,[46]
5900,23,1,50,9,"[73, 74, 38, 35, 5, 2, 6, 9, 13]"
